id,label,label_id,timestamp,year,month,day,year_month,source_dataset,text
258,False,1,2023-03-25 20:45:00,2023,3,25,2023-03,thanhnien.vn,"chị nguyễn thị linh 24 tuổi , quê hà tĩnh và hiện đang sinh sống và làm việc ở hà nội cho biết : "" tôi ở xa quê nhưng vẫn đến các nhà thờ ở các giáo xứ khác vào những ngày lễ . lễ truyền tin tôi dành thời gian sau khi tan làm để đến nhà thờ tham dự lễ trọng và cầu nguyện "" , chị cho hay ."
2911,True,0,2023-03-30 09:28:00,2023,3,30,2023-03,baotintuc.vn,các thị trường chứng khoán âu - mỹ đều bật tăng mạnh trong phiên giao dịch ngày 293 trong bối cảnh những lo ngại về một cuộc khủng hoảng ngành ngân hàng ngày càng giảm
132,False,1,2023-03-28 08:00:46,2023,3,28,2023-03,tienphong.vn,"cách đây 4 năm , đội tuyển việt nam đã chơi áp đảo và thắng syria 2 bàn không gỡ ."
2997,False,1,2023-03-12 13:33:21,2023,3,12,2023-03,vnexpress.net,"sáng 123 , 27 học viên thi sát hạch cấp chứng chỉ hành nghề . trong bối cảnh nhân lực ngành này đang gặp khủng hoảng ."
2535,False,1,2023-03-25 14:56:00,2023,3,25,2023-03,baotintuc.vn,"hệ thống giếng cổ ở gio an được người chăm xây dựng vào cuối thời đại đồ đá , ước tính ra đời cách đây khoảng 5.000 năm . là di tích có giá trị khảo cổ , văn hóa nghệ thuật độc đáo do người chăm sáng tạo và được người việt tiếp thu giữ gìn cho đến ngày nay ."
2641,True,0,2023-02-27 09:29:16,2023,2,27,2023-02,plo.vn,". đây còn là hoạt động ý nghĩa cùng đoàn viên , thanh niên và tuổi trẻ thành phố chào mừng tháng thanh niên 2023 ; là dịp thể hiện những tình cảm chân thành , sự quan tâm sâu sắc của thế hệ trẻ và nhân dân cả nước đối với các mẹ việt nam anh hùng - những người đã hy sinh , hiến dâng những người thân yêu , ruột thịt của mình trong các cuộc kháng chiến , đóng góp to lớn vào sự nghiệp đấu tranh giải phóng dân tộc , xây dựng và bảo vệ tổ quốc"
1777,False,1,2023-03-15 10:20:09,2023,3,15,2023-03,plo.vn,"bệnh viện bv chợ rẫy cứu sống bệnh nhân vmh nam , 53 tuổi , ngụ bình tân , tp.hcm bị xe container cán qua người tại đây , bệnh nhân được hồi sức tích cực và trải qua 11 lần phẫu thuật với sự phối hợp điều trị của ít nhất 10 chuyên khoa ."
1591,True,0,2023-01-31 10:10:00,2023,1,31,2023-01,baochinhphu.vn,"tương tự như vậy , chỉ có thể tiêm chủng cho hàng triệu người trong thời gian kỷ lục khi hầu hết họ đều tin tưởng rằng vaccine an toàn và hiệu quả . việc xây dựng lòng tin trong ứng phó thảm họa là cực kỳ quan trọng ."
201,True,0,2023-03-14 08:18:33,2023,3,14,2023-03,tienphong.vn,"phát biểu trong buổi lễ diễn ra tại căn cứ hải quân ở san diego tổng thống mỹ joe biden cho biết , thỏa thuận đối tác aukus tuyên bố năm 2021 là một phần trong cam kết chung của 3 nước về một khu vực ấn độ dương thái bình dương mở và tự do"
1800,True,0,2023-03-29 17:20:00,2023,3,29,2023-03,thanhnien.vn,"sở công thương bình thuận đề nghị các doanh nghiệp trong tỉnh chủ động tham gia các chương trình xúc tiến thương mại nhằm mở rộng thị trường xuất khẩu sang các quốc gia khác , thay vì chỉ xuất khẩu tiểu ngạch sang thị trường trung quốc như hiện nay . sở công thương lạng sơn có văn bản gửi các tỉnh có nhiều trái cây xuất đi trung quốc cho biết , từ 23 - 26.3 , lượng phương tiện chở hàng hóa vào các cửa khẩu trên đạt 1.800 lượt xe , trong khi đó năng lực thông quan trong ngày tại các cửa khẩu hữu nghị và tân thanh chỉ 150 - 200 xe ngày ."
313,False,1,2023-03-26 06:05:50,2023,3,26,2023-03,vnexpress.net,"việt nam vẫn giữ nguyên sơ đồ 3-4-3 và chơi pressing , trong khi đó uae cho thấy khả năng phối hợp ăn ý và kiểm soát thế trận ."
268,False,1,2023-03-31 09:49:27,2023,3,31,2023-03,tuoitre.vn,"cô nguyễn thị minh tâm giáo viên dạy toán năm 23 tuổi , một biến cố lớn xảy ra tưởng chừng khiến cô gục ngã"
1543,False,1,2023-03-31 16:38:00,2023,3,31,2023-03,baotintuc.vn,"như vậy , theo rà soát số liệu trên hệ thống , còn khoảng 600.000 khách hàng chưa chuẩn hóa thông tin theo quy định"
1724,False,1,2023-02-25 13:25:00,2023,2,25,2023-02,tuoitre.vn,"chat prompt đặc biệt hữu ích cho phép họ cung cấp dịch vụ khách hàng tốt hơn , tạo ra nhiều khách hàng tiềm năng hơn và tăng doanh thu . có thể làm giảm khối lượng công việc của nhân viên , cho phép họ tập trung vào các nhiệm vụ quan trọng khác . doanh nghiệp ."
1731,False,1,2023-03-28 11:04:08,2023,3,28,2023-03,nld.com.vn,"đi làm rẫy cùng cha vợ là ông a tu và vợ là chị y khung phát hiện đầu đạn anh a nhi chở đầu đạn về nhà ông a tu . báo người lao động đã đưa tin , anh a nhi"
625,False,1,2023-04-12 13:41:00,2023,4,12,2023-04,baochinhphu.vn,"giá vé với khách quốc tế là 120.000 đồng vé , khách nội địa 80.000 đồng vé . du khách trong nước và quốc tế tham quan khu phố cổ phải mua vé trước khi vào khu phố cổ"
739,False,1,2023-03-07 11:22:28,2023,3,7,2023-03,plo.vn,"theo k'thi rầm , cô không hề biết tấm ảnh mình là nhân vật chính lại nổi tiếng và đoạt được giải quốc tế như vậy"
2722,True,0,2023-03-24 07:49:47,2023,3,24,2023-03,dantri.com.vn,"cơ quan tình báo quốc gia hàn quốc nis cho biết , kim ju-ae không đăng ký theo học tại bất kỳ cơ sở giáo dục chính thức nào và đang học tại nhà ."
2749,False,1,2023-03-27 16:05:19,2023,3,27,2023-03,tienphong.vn,"đến thời điểm hiện tại , hội đồng thi đánh giá năng lực học sinh trung học phổ thông của đhqghn đã hoàn thành hai đợt thi năm 2023 phục vụ gần 16.000 thí sinh tham dự kỳ thi đạt 98,1 ."
848,False,1,2023-03-22 16:51:32,2023,3,22,2023-03,plo.vn,"- ubkt trung ương đề nghị ban bí thư xem xét , thi hành kỷ luật ông đỗ hữu ca trong các ngày 21 và 22-3 , tại hà nội , ủy ban kiểm tra trung ương đã họp kỳ thứ 27 do chủ nhiệm ủy ban kiểm tra ubkt trung ương trần cẩm tú chủ trì"
361,False,1,2023-03-30 11:34:50,2023,3,30,2023-03,dantri.com.vn,"ngay sau đó , ông đ . t . t là diễn giả trong chương trình trên tại trường đại học ngoại ngữ - tin học tphcm đã đáp trả bằng một clip phản hồi trên mạng xã hội tiktok"
237,True,0,2023-03-19 14:09:00,2023,3,19,2023-03,baotintuc.vn,"củng cố và nâng cao chất lượng , số lượng tổ chức hội khuyến học các cấp luôn được yên bái quan tâm , góp phần nâng cao dân trí , phát hiện và bồi dưỡng nhân tài , thúc đẩy sự nghiệp giáo dục của tỉnh ngày càng phát triển ."
858,False,1,2023-03-27 09:12:44,2023,3,27,2023-03,tienphong.vn,quang hải hiện hầu hết các tình huống đá phạt của pau b . tiền vệ tuyển việt nam chỉ được nhắc đến trong pha vô-lê không trúng đích ở phút 11 .
2489,False,1,2023-03-24 21:58:51,2023,3,24,2023-03,tienphong.vn,"cuộc họp nhóm công tác kỹ thuật về quy trình đệ trình hồ sơ đăng cai fifa world cup 2034 chung cho các nước asean . cuộc họp xoay quanh các yêu cầu chung , thời gian và vai trò của mỗi quốc gia thành viên ."
482,False,1,2023-03-29 18:05:00,2023,3,29,2023-03,thanhnien.vn,"ông dương trí dũng , phó giám đốc sở gd-đt tp.hcm , chỉ đạo các hoạt động giáo dục ngoài giờ chính khóa phải đảm bảo tính thiết thực , gắn với những mục tiêu , nội dung giáo dục cụ thể , phù hợp với chương trình giáo dục phổ thông"
2212,True,0,2023-03-18 12:22:53,2023,3,18,2023-03,tienphong.vn,"nghệ sĩ tấn beo nói anh bị ngã cầu thang trong lúc bất cẩn . tấn beo cho biết anh được con trai sơ cứu kịp thời sau khi ngã tự do trên cầu thang . anh hiện chấn thương ở phần lưng và hông , di chuyển khó khăn ."
676,False,1,2023-03-07 17:48:00,2023,3,7,2023-03,baotintuc.vn,"bà phạm thị trung , giám đốc sở giáo dục và đào tạo tỉnh kon tum cho biết : sóng và máy tính cho em là một chương trình có ý nghĩa xã hội và nhân văn sâu sắc với sự chung tay của các cấp , ngành và doanh nghiệp , cá nhân giành cho giáo dục việt nam"
2588,False,1,2023-04-07 19:07:00,2023,4,7,2023-04,baochinhphu.vn,"ban lãnh đạo vietcombank cùng đại diện công đoàn ngân hàng việt nam , nhnn chi nhánh tỉnh tuyên quang trồng cây tại khu di tích lịch sử ngành ngân hàng việt nam trong lễ phát động chương trình trồng 60 nghìn cây xanh vietcombank - vì một việt nam xanh ."
1710,False,1,2023-03-18 11:35:00,2023,3,18,2023-03,baochinhphu.vn,"trong giai đoạn 2018 - 2022 , có 41 dự án nhóm a , 125 dự án nhóm b đã được các tập đoàn , tổng công ty thuộc ủy ban phê duyệt , triển khai thực hiện , hoàn thành đầu tư ."
1589,True,0,2023-03-25 19:02:17,2023,3,25,2023-03,tienphong.vn,"chiều 253 , hỏa hoạn bất ngờ xảy ra tại bốt bán vé trên lối vào cầu thê húc bờ hồ hoàn kiếm , quận hoàn kiếm , hà nội ."
2392,True,0,2023-03-31 08:55:00,2023,3,31,2023-03,thanhnien.vn,"quyết định bổ nhiệm cũng cho thấy sự tập trung quyền lực lớn hơn ở abu dhabi đài cnn đưa tin ngày 30.3 vốn là thủ đô chính trị của uae tổng thống uae đã bổ nhiệm con trai cả làm thái tử của abu dhabi , tiểu vương quốc lớn nhất của quốc gia này ."
743,True,0,2023-03-15 10:15:57,2023,3,15,2023-03,vnexpress.net,"khánh hòa dự án nút giao ngọc hội ở tp nha trang từng để sắt rơi làm hai người bị thương vẫn thiếu rào chắn , vật liệu xây dựng chĩa ra đường dễ xảy ra tai nạn . vòng xoay nút giao ngọc hội tổng vốn đầu tư hơn 1.300 tỷ đồng , khởi công từ năm 2017"
1152,True,0,2023-03-21 08:12:00,2023,3,21,2023-03,thanhnien.vn,"sinh viên ngành địa chất , một trong những ngành khoa học cơ bản của trường đh khoa học tự nhiên đh quốc gia tp.hcm hiện nay ít thí sinh vào học"
1126,True,0,2023-03-14 18:34:18,2023,3,14,2023-03,plo.vn,"ngày 14-3 , sở gd đt tp hà nội cho biết vừa ban hành kế hoạch tuyển sinh vào lớp 10 thpt năm học 2023 - 2024"
1952,False,1,2023-03-29 13:53:42,2023,3,29,2023-03,tuoitre.vn,các vận động viên đã phải luyện tập trong suốt nhiều năm trời để được thi đấu dựa trên cơ sở luật thi đấu công bằng bộ trưởng bộ thể thao nga cũng phản đối sự can thiệp và ảnh hưởng của tình hình chính trị trong các hoạt động thể thao
937,False,1,2023-03-24 21:58:51,2023,3,24,2023-03,tienphong.vn,châu á đã có hai lần đăng cai world cup vào năm 2002 hàn quốc và nhật bản đồng chủ nhà và vào năm 2022 qatar .
1027,False,1,2023-03-29 07:20:33,2023,3,29,2023-03,dantri.com.vn,"ông là tiến sĩ kinh tế , có trình độ lý luận chính trị cao cấp . ông đã tốt nghiệp thạc sĩ học viện công nghệ châu á ait - thái lan năm 1995 và hoàn thành chương trình tiến sĩ kinh kế tại trường đại học bách khoa năm 2002 ."
837,False,1,2023-03-25 16:43:10,2023,3,25,2023-03,dantri.com.vn,"chủ tịch nước nhấn mạnh đoàn tncs hồ chí minh là trường học xã hội chủ nghĩa của thanh niên , nơi ươm mầm , vun trồng và truyền đi cảm hứng cho lớp lớp thanh niên việt nam"
2243,True,0,2023-03-07 11:22:28,2023,3,7,2023-03,plo.vn,cô bé nhìn tôi ngơ ngác với cặp mắt to đen đặc trưng của người vùng cao cùng những giọt nước mưa còn lăn trên má . anh cũng không khỏi bất ngờ bởi em bé kho ngày nào giờ đã một phụ nữ 36 tuổi và là mẹ của 3 con .
2829,False,1,2023-03-14 08:38:00,2023,3,14,2023-03,baochinhphu.vn,"gồm : 3,0 triệu lượt khách quốc tế trong đó khoảng 2,1 triệu khách quốc tế có lưu trú ,"
2468,False,1,2023-03-22 22:17:04,2023,3,22,2023-03,vnexpress.net,"để thực hiện tốt nhiệm vụ hiện nay , tỉnh mong muốn có 4-5 cấp phó đối với văn phòng ubnd tỉnh và hai sở nông nghiệp và phát triển nông thôn , tài nguyên và môi trường"
2379,True,0,2023-03-29 16:00:00,2023,3,29,2023-03,thanhnien.vn,"sau 3 năm bị gián đoạn vì đại dịch covid-19 , buổi họp mặt năm nay đã quy tụ khá đông tnxp tại ngũ và cựu tnxp"
2007,True,0,2023-03-29 14:15:00,2023,3,29,2023-03,thanhnien.vn,"đối tượng tham gia ngoài các nhà vườn , trang trại , hợp tác xã , doanh nghiệp sản xuất kinh doanh hoa lan cây kiểng trên địa bàn tp.hcm còn có sự góp mặt của các tỉnh thành có thế mạnh sản xuất cây kiểng như lâm đồng , đắk lắk , tiền giang , đồng tháp , bến tre ..."
998,False,1,2023-03-28 20:09:00,2023,3,28,2023-03,thanhnien.vn,ive vừa phát hành đĩa đơn mới mang tên kitsch liz - giọng ca chính của nhóm .
1681,True,0,2023-03-27 07:45:21,2023,3,27,2023-03,vnexpress.net,"chatgpt chưa thể đe dọa thị trường lao động bất động sản , hiện một số nhà tư vấn địa ốc dùng nó chủ yếu để hỗ trợ công việc nhờ đáp ứng thông tin lớn , nhanh chóng ."
534,False,1,2023-02-22 06:10:14,2023,2,22,2023-02,plo.vn,"nếu quy định này được thông qua , nlđ nếu nghỉ hưu chưa được mức lương hưu tối đa 75 mà đóng tiếp sẽ có tỉ lệ cộng tương ứng là 2,5 mỗi năm thay vì mức cộng bình thường là 2 ."
1312,True,0,2023-03-28 18:32:00,2023,3,28,2023-03,baochinhphu.vn,"bí thư thành ủy hà nội yêu cầu tiếp tục triển khai mô hình thi tuyển cán bộ cấp phòng ở các sở , ban , ngành thành phố . còn trong nhiệm vụ quản lý tổ chức bộ máy , biên chế , cần tổ chức bộ máy gọn lại nhưng phải đặc biệt quan tâm cải cách tiền lương , nâng cao đời sống cán bộ ."
2883,True,0,2023-03-30 19:43:00,2023,3,30,2023-03,baotintuc.vn,"trưởng ban chỉ đạo liên ngành hội nhập quốc tế về kinh tế là phó thủ tướng chính phủ lê văn thành trưởng ban chỉ đạo liên ngành hội nhập quốc tế về văn hóa , xã hội , khoa học , công nghệ và giáo dục , đào tạo là phó thủ tướng chính phủ trần hồng hà"
2254,False,1,2023-03-29 13:44:07,2023,3,29,2023-03,dantri.com.vn,"tại đây , thấy một xe honda sh vẫn còn chìa khóa trên xe nên sơn nảy sinh ý định trộm cắp . trước đó , vào đêm 273 , sơn lái xe máy đến trước một tiệm tạp hóa tại huyện núi thành để mua đồ ."
1911,False,1,2023-03-19 22:03:10,2023,3,19,2023-03,plo.vn,"theo nghị định mới nhất sửa đổi , bổ sung nghị định 652022 của chính phủ . trong trường hợp ngân hàng làm đại lý phát hành và có cam kết , thì việc mua lại thực hiện theo cam kết này ."
152,False,1,2023-03-27 14:44:43,2023,3,27,2023-03,dantri.com.vn,"cách đây 7 năm nguyễn hữu hưng là đối tượng bị truy nã theo quyết định số 03 cshs ngày 11122015 của cơ quan cảnh sát điều tra , công an quận hoàng mai , thành phố hà nội về hành vi trộm cắp tài sản ."
41,False,1,2023-03-24 10:54:00,2023,3,24,2023-03,baochinhphu.vn,"đồng chí trung tướng hà thọ bình , tư lệnh quân khu và các đồng chí trong ban thường vụ đảng ủy , bộ tư lệnh quân khu dự hội nghị thượng tá nguyễn tú tài , phó tham mưu trưởng bộ chqs tỉnh hà tĩnh giữ chức phó chỉ huy trưởng bộ chqs tỉnh hà tĩnh ."
2137,True,0,2023-03-28 17:44:14,2023,3,28,2023-03,dantri.com.vn,"quy định cho phép thí sinh mang máy ghi âm , ghi hình vào phòng thi ra đời với mục đích thí sinh cũng là một "" kênh "" giám sát và tố cáo gian lận trong phòng thi . từ khi thực hiện đến nay bộ gd đt cũng chưa có đánh giá , tổng kết về tác dụng của cách làm này . nhiều lãnh đạo , giáo viên cho rằng , nên bỏ quy định trên bởi lẽ thí sinh đi thi chỉ nên tập trung làm bài , hơn nữa giám thị cũng sẽ rất khó nhận biết thiết bị nào có chức năng đúng như quy chế quy định . các thiết bị có hình dạng giống khóa ô tô , xe máy nhưng có nhiều tác dụng truyền tải thông tin ảnh : mỹ hà . sửa đổi quy chế làm đề để tránh kẽ hở thông tư mới sửa đổi , bổ sung một số quy định về làm đề thi nhằm tránh kẽ hở như vụ việc lọt đề sinh học năm vừa qua ."
417,True,0,2023-04-04 16:49:00,2023,4,4,2023-04,baochinhphu.vn,"cụ thể , về lĩnh vực bản quyền tác giả có 12 thủ tục hành chính , cơ quan cung cấp dịch vụ công trực tuyến là cục bản quyền tác giả như : thủ tục cấp giấy chứng nhận đăng ký quyền tác giả ; thủ tục cấp giấy chứng nhận tổ chức giám định quyền tác giả , quyền liên quan ..."
1770,True,0,2023-03-24 17:42:00,2023,3,24,2023-03,baotintuc.vn,việc giao phó cho sao trẻ của psg là kylian mbappe làm đội trưởng của hlv deschamps khiến nội bộ đội bóng đất nước hình lục lăng có nhiều lục đục mbappe sẽ phải chứng minh lựa chọn của deschamps là đúng bằng cách đưa les bleus đến với chiến thắng trước hà lan . ghi bàn và giành chiến thắng là cách duy nhất để ngôi sao của psg dẹp tan những tranh luận xung quanh vai trò mới của anh .
3069,False,1,2023-03-21 11:38:22,2023,3,21,2023-03,plo.vn,"đại diện ban tổ chức tỉnh ủy bình thuận đã công bố quyết định số 801 ngày 14-3-2023 của ban chấp hành trung ương đảng chuẩn y ông võ thanh bình , tham gia ban thường vụ tỉnh ủy bình thuận nhiệm kỳ 2020 - 2025 ."
1254,True,0,2023-04-18 11:09:00,2023,4,18,2023-04,baochinhphu.vn,"về tiêu chí lựa chọn nhân sự cho đội tuyển u22 việt nam dự sea games 32 , hlv trưởng philippe troussier nói : "" tôi đề cao sự đa năng của cầu thủ , nếu không đa năng thì khó mà được lựa chọn "" ."
1602,False,1,2023-03-26 09:52:00,2023,3,26,2023-03,thanhnien.vn,"chatgpt sử dụng hệ dữ liệu lớn đến từ hàng tỉ trang tài liệu đã được công bố trên khắp thế giới , do đó nó có thể viết được một tiểu luận tốt với thông tin đầy đủ và tương đối chính xác"
781,False,1,2023-01-27 12:02:00,2023,1,27,2023-01,baochinhphu.vn,"theo kế hoạch tổng thể xây dựng cộng đồng kinh tế asean aec 2025 , tầm nhìn của đông nam á là trở thành "" điểm đến du lịch chất lượng "" , mang đến trải nghiệm độc đáo và đa dạng trong sự phát triển du lịch bền vững ."
1580,False,1,2023-03-23 06:00:00,2023,3,23,2023-03,vnexpress.net,"trong quy hoạch phân khu đô thị khu vực hồ tây và phụ cận a6 được ubnd thành phố phê duyệt , hồ tây sẽ có 8 bến thuyền và tuyến du lịch thủy . tàu thuyền hoạt động kinh doanh du lịch dịch vụ ở đây cũng do quận tây hồ quản lý"
2412,False,1,2023-03-27 12:32:00,2023,3,27,2023-03,thanhnien.vn,"bà nữ tâm sự thêm năm 33 tuổi , chồng bà qua đời , để lại 2 đứa con thơ . sau đó , trải qua nhiều biến cố khác như mất nhà cửa , bà phải lo làm ăn không có thời gian quan tâm dẫn tới con trai đầu bị trầm cảm , sau đó tinh thần bất ổn như hiện tại ."
327,False,1,2023-03-24 21:04:37,2023,3,24,2023-03,nld.com.vn,"trước đó , lúc 19 giờ 45 phút ngày 21-3 , tại khu vực đường nguyễn hoàng thuộc phường an sơn , tp tam kỳ , tỉnh quảng nam , 2 đối tượng chinh và an bị công an tỉnh quảng nam"
2896,True,0,2023-03-20 18:12:41,2023,3,20,2023-03,nld.com.vn,"kể từ đầu dịch đến nay , việt nam có 11.527.146 ca nhiễm , đứng thứ 13230 quốc gia và vùng lãnh thổ , trong khi với tỉ lệ số ca nhiễm 1 triệu dân , việt nam đứng thứ 117 230 quốc gia và vùng lãnh thổ bình quân cứ 1 triệu người có 116.490 ca nhiễm ."
2466,True,0,2023-03-23 10:58:11,2023,3,23,2023-03,plo.vn,"nga cho biết một bộ phận thuộc hệ thống tên lửa phòng thủ bờ biển bastion của nước này đã được triển khai tới paramushir - một hòn đảo ở phần phía bắc của quần đảo kuril theo cách nga gọi chishima theo cách nhật gọi , theo hãng tin al jazeera ."
322,False,1,2023-03-21 16:45:00,2023,3,21,2023-03,baochinhphu.vn,làm hồ sơ dự tuyển đi làm việc tại hàn quốc để giới thiệu với người sử dụng hàn quốc .
2010,False,1,2023-03-13 18:10:40,2023,3,13,2023-03,tuoitre.vn,"ngoài ra , người đứng đầu cơ quan quản lý các cuộc thi về nhan sắc cũng cho biết tăng cường kiểm tra , theo dõi sau khi cấp văn bản chấp thuận , kiên quyết dừng cuộc thi người đẹp , người mẫu , chỉ đạo việc thu hồi danh hiệu , giải thưởng , hủy kết quả cuộc thi trong trường hợp có vi phạm pháp luật theo đó , yêu cầu sở văn hóa , thể thao và du lịch các địa phương quản lý hoạt động tổ chức cuộc thi người đẹp , người mẫu theo hướng quản lý chặt chẽ số lượng , chất lượng các cuộc thi người đẹp , người mẫu trên địa bàn ."
706,False,1,2023-03-31 19:14:00,2023,3,31,2023-03,baotintuc.vn,đây sẽ là năm thứ hai liên tiếp ông hayashi tham dự cuộc họp của các ngoại trưởng nato .
2456,True,0,2023-03-31 10:42:36,2023,3,31,2023-03,nld.com.vn,"thứ trưởng bộ nội vụ vũ chiến thắng vừa có văn bản gửi ubnd tỉnh lâm đồng liên quan đến công tác quản lý nhà nước về tín ngưỡng , tôn giáo trên địa bàn . toàn cảnh khu dự án samten hills dalat tại xã tu tra , huyện đơn dương , tỉnh lâm đồng ."
1874,False,1,2023-03-02 16:04:18,2023,3,2,2023-03,nld.com.vn,"sau khi gọi vốn thành công 5 triệu usd , nền tảng số này kỳ vọng cung cấp nhân sự cho nhiều doanh nghiệp đa lĩnh vực bằng việc kết nối ứng viên được chọn lọc kỹ , đào tạo kỹ năng chuyên môn"
1563,False,1,2023-03-28 06:45:58,2023,3,28,2023-03,tienphong.vn,"trong tháng 3 này , nhật bản đã mời hai đội bóng hàng đầu của nam mỹ là colombia và uruguay tổ chức một giải giao hữu với tên gọi là kirin cup ."
382,False,1,2023-03-24 08:34:00,2023,3,24,2023-03,baochinhphu.vn,"nguyễn minh vũ bày tỏ lạc quan về sự phát triển của năng lượng tái tạo nói chung và điện gió nói riêng . trong dài hạn , năng lượng điện gió sẽ có giá thành rẻ"
292,False,1,2023-03-12 00:00:00,2023,3,12,2023-03,vnexpress.net,dự định học ngành an toàn thông tin
371,False,1,2023-03-15 21:45:00,2023,3,15,2023-03,baotintuc.vn,"sở công thương hà nội cần phối hợp chặt chẽ với lực lượng công an và ngành nông nghiệp để tăng cường kiểm tra , kiểm soát hoạt động buôn bán , vận chuyển gia cầm đặc biệt tại các chợ đầu mối , không để gia cầm không rõ nguồn gốc lưu thông trên địa bàn thành phố ."
346,False,1,2023-03-22 14:04:40,2023,3,22,2023-03,vnexpress.net,sự hiện diện duy nhất của con người trên hòn đảo ở nam đại tây dương này là một căn cứ quân sự nhỏ của brazil và một trung tâm nghiên cứu khoa học .
884,False,1,2023-03-12 10:08:32,2023,3,12,2023-03,tienphong.vn,của nga và máy bay của mỹ không quân iran chỉ còn vài chục máy bay chiến đấu đã mua trước cách mạng hồi giáo 1979
1528,False,1,2023-03-21 12:01:47,2023,3,21,2023-03,plo.vn,kể từ khi ông tiếp quản chelsea vào mùa hè năm ngoái kể từ đó đã thực hiện những thay đổi lớn trong đội ngũ nhân viên ngoài sân cỏ của chelsea
715,True,0,2023-03-25 14:00:00,2023,3,25,2023-03,vnexpress.net,"thời gian qua , người dùng ở nhiều khu vực tại việt nam nhận được tin nhắn chứa brandname mạo danh ngân hàng , hoặc có nội dung khiêu dâm từ người gửi được đặt tên như "" lam tinh "" , "" len dinh "" , "" tinh mot dem "" . theo cục an toàn thông tin - bộ thông tin và truyền thông , đây là tin nhắn lừa đảo , dụ người dùng truy cập đường link để cài phần mềm độc hại hoặc đánh cắp thông tin tài khoản ."
2973,False,1,2023-03-23 13:07:45,2023,3,23,2023-03,dantri.com.vn,cụ ông vẫn có nhu cầu ở tuổi ngoài 60 là một việc hết sức bình thường đối với sinh lý của người đàn ông
895,True,0,2023-03-15 21:45:00,2023,3,15,2023-03,baotintuc.vn,"trước tình hình dịch cúm a h5n1 trên gia cầm đã lây sang người gây tử vong tại campuchia , để chủ động phòng chống dịch cúm gia cầm lây sang người , cần phải tuyên truyền sâu rộng đến người dân nắm bắt được thông tin , phòng tránh và xử lý kịp thời không để dịch bệnh lây sang người ."
1975,True,0,2023-03-28 16:47:20,2023,3,28,2023-03,tienphong.vn,"việc kiểm soát tốt chi phí hoạt động và sự hiệu quả của mảng dịch vụ là điểm đáng chú ý trong báo cáo kết quả kinh doanh của lpb quý iv vừa qua . thu nhập từ hoạt động dịch vụ trong kỳ của ngân hàng đạt 1.106 tỷ đồng ,"
2264,False,1,2022-10-05 08:48:00,2022,10,5,2022-10,baochinhphu.vn,"đây là giải thưởng thứ hai được công bố mùa giải nobel năm 2022 . trước đó , chiều 310 , hội đồng nobel tại viện karolinska ở thủ đô stockholm của thụy điển công bố giải nobel y sinh năm 2022 thuộc về nhà khoa học người thụy điển svante paabo với công trình nghiên cứu về gene của các loài linh trưởng đã tuyệt chủng và sự tiến hóa của loài người ."
1492,True,0,2023-03-20 06:50:00,2023,3,20,2023-03,thanhnien.vn,"băn khoăn của thí sinh sẽ được giải đáp ngay trong chương trình tư vấn mùa thi diễn ra tại trường thpt trưng vương tp.hcm sáng nay . vào 7 giờ hôm nay 20.3 ,"
1682,True,0,2023-03-16 09:04:14,2023,3,16,2023-03,dantri.com.vn,"quy tắc "" một lần chạm "" giúp chúng ta từ bỏ thói quen xấu này . khi lấy một món đồ , hầu hết chúng ta thường không đặt chúng trở lại vị trí ban đầu ."
1985,True,0,2023-03-16 10:17:18,2023,3,16,2023-03,plo.vn,"phim nổi gió của đạo diễn huy thành quay năm 1963 , cột mốc đánh dấu sự thành danh của thế hệ diễn viên khóa đầu tiên trường nghệ thuật sân khấu"
2287,False,1,2023-03-26 17:00:00,2023,3,26,2023-03,dantri.com.vn,vấn đề đáng lo nhất với u23 việt nam chính là khâu phối hợp . chúng ta không có sự nhuần nhuyễn cả trong phối hợp tấn công lẫn phối hợp phòng ngự
2013,True,0,2023-03-22 17:31:00,2023,3,22,2023-03,baotintuc.vn,"công văn yêu cầu trung tâm kiểm soát bệnh tật , cùng các đơn vị , địa phương và các cơ sở khám , chữa bệnh trên địa bàn tăng cường giám sát phòng , chống dịch bệnh marburg ."
834,False,1,2023-03-27 12:03:17,2023,3,27,2023-03,vnexpress.net,"ít nhất 16 công dân nhật bản đã bị trung quốc bắt vì tình nghi tham gia hoạt động gián điệp kể từ năm 2015 , theo kyodo ."
186,True,0,2023-02-25 18:29:31,2023,2,25,2023-02,plo.vn,"phó thủ tướng trần hồng hà yêu cầu bộ y tế , tài chính , kh đt khẩn trương sửa đổi các thông tư , nghị định thuộc lĩnh vực quản lý để tháo gỡ ngay khó khăn , vướng mắc cho các bệnh viện ."
1835,False,1,2023-03-29 07:20:33,2023,3,29,2023-03,dantri.com.vn,"ông có thời gian hơn 30 năm công tác trong ngành điện , trong đó 23 thời gian công tác của ông thành gắn với tập đoàn điện lực việt nam ."
782,True,0,2023-03-06 13:27:45,2023,3,6,2023-03,vnexpress.net,"5 năm giảng dạy tại trường đại học ngoại ngữ , đại học quốc gia hà nội cô giáo trẻ chưa từng đi nước ngoài hay trò chuyện với một giáo sư người mỹ vì vậy , chị luôn khát khao bước ra thế giới để học hỏi và thử thách bản thân"
